time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2019-01-13 06:10:00+00:00,48420.0,28.95,42.28,0.63,6.01,3.04,4.48,0
2019-01-13 07:10:00+00:00,142180.0,56.67,115.89,1.84,14.55,3.25,4.97,0
2019-01-13 08:10:00+00:00,287220.0,139.67,188.77,3.27,21.36,3.64,4.83,0
2019-01-13 09:10:00+00:00,117030.0,3.71,142.27,2.06,25.85,3.86,4.34,0
2019-01-13 10:10:00+00:00,94190.0,0.0,121.24,1.74,27.5,4.15,3.86,0
2019-01-13 11:10:00+00:00,87300.0,0.0,113.77,1.63,26.08,4.35,3.38,0
2019-01-13 12:10:00+00:00,73030.0,0.0,97.92,1.41,21.79,4.41,3.1,0
2019-01-13 13:10:00+00:00,46020.0,0.0,67.15,0.96,15.13,4.24,3.03,0
2019-01-13 14:10:00+00:00,7360.0,0.0,18.65,0.27,6.7,4.13,2.9,0
2019-01-13 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.87,2.76,0
2019-01-13 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.66,2.62,0
2019-01-13 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.52,2.48,0
2019-01-13 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.35,2.34,0
2019-01-13 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.19,1.31,0
2019-01-13 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.96,1.24,0
2019-01-13 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.75,1.1,0
2019-01-13 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.71,0.48,0
2019-01-13 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.71,0.69,0
2019-01-14 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.52,1.66,0
2019-01-14 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.04,2.48,0
2019-01-14 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.39,3.52,0
2019-01-14 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.59,4.21,0
2019-01-14 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.83,4.69,0
2019-01-14 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.9,5.03,0
2019-01-14 06:10:00+00:00,2730.0,0.0,11.19,0.16,6.09,4.02,4.9,0
2019-01-14 07:10:00+00:00,42650.0,0.0,63.42,0.91,14.65,5.23,4.62,0
2019-01-14 08:10:00+00:00,33030.0,0.0,52.22,0.75,21.48,6.31,5.17,0
2019-01-14 09:10:00+00:00,358790.0,181.31,231.21,4.14,26.0,7.2,5.24,0
2019-01-14 10:10:00+00:00,205390.0,40.03,204.84,3.14,27.67,7.81,5.45,0
2019-01-14 11:10:00+00:00,119030.0,3.69,146.93,2.13,26.27,8.2,5.72,0
2019-01-14 12:10:00+00:00,77540.0,0.0,104.45,1.5,21.98,8.52,5.93,0
2019-01-14 13:10:00+00:00,130900.0,46.46,117.29,1.84,15.32,8.54,5.52,0
2019-01-14 14:10:00+00:00,33530.0,13.24,40.65,0.6,6.89,8.36,4.97,0
2019-01-14 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.84,4.41,0
2019-01-14 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.42,4.14,0
2019-01-14 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,3.86,0
2019-01-14 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.82,3.66,0
2019-01-14 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.57,3.24,0
2019-01-14 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.21,3.03,0
2019-01-14 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.23,2.97,0
2019-01-14 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.88,3.03,0
2019-01-14 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.81,3.1,0
2019-01-15 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.9,2.83,0
2019-01-15 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.87,2.55,0
2019-01-15 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.5,2.07,0
2019-01-15 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.12,1.59,0
2019-01-15 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.08,1.45,0
2019-01-15 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.01,1.66,0
2019-01-15 06:10:00+00:00,16080.0,3.53,27.56,0.4,6.17,5.45,2.9,0
2019-01-15 07:10:00+00:00,36970.0,0.0,56.89,0.82,14.75,5.89,4.0,0
2019-01-15 08:10:00+00:00,30000.0,0.0,48.49,0.7,21.61,6.03,5.45,0
2019-01-15 09:10:00+00:00,60380.0,0.0,83.93,1.21,26.16,5.84,6.9,0
2019-01-15 10:10:00+00:00,90710.0,0.0,117.51,1.69,27.85,5.16,8.21,0
2019-01-15 11:10:00+00:00,86840.0,0.0,112.84,1.62,26.46,4.38,8.83,0
2019-01-15 12:10:00+00:00,41430.0,0.0,61.55,0.88,22.18,3.78,9.31,0
2019-01-15 13:10:00+00:00,49570.0,0.0,70.88,1.02,15.52,3.56,8.62,0
2019-01-15 14:10:00+00:00,38850.0,16.2,43.1,0.64,7.08,3.65,7.45,0
2019-01-15 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.64,8.34,0
2019-01-15 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.35,9.66,0
2019-01-15 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,3.04,10.07,0
2019-01-15 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.75,10.97,0
2019-01-15 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.02,11.17,0
2019-01-15 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.32,11.03,0
2019-01-15 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.53,10.28,0
2019-01-15 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.62,9.52,0
2019-01-15 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.63,8.76,0
2019-01-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.57,7.79,0
2019-01-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.46,7.1,0
2019-01-16 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.28,6.48,0
2019-01-16 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,2.17,5.66,0
2019-01-16 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.83,4.9,0
2019-01-16 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.54,4.0,0
2019-01-16 06:10:00+00:00,147490.0,128.61,56.56,0.98,6.25,1.17,3.17,0
2019-01-16 07:10:00+00:00,0.0,0.0,0.0,0.0,0.0,1.64,3.72,0
2019-01-16 08:10:00+00:00,582400.0,531.56,132.36,4.85,21.75,2.45,3.03,0
2019-01-16 09:10:00+00:00,689360.0,664.26,137.89,6.08,26.32,3.11,2.34,0
2019-01-16 10:10:00+00:00,714580.0,669.54,153.77,6.38,28.04,3.77,3.79,0
2019-01-16 11:10:00+00:00,695600.0,643.7,147.49,6.06,26.66,4.18,5.45,0
2019-01-16 12:10:00+00:00,589070.0,523.02,140.33,4.92,22.38,4.37,6.48,0
2019-01-16 13:10:00+00:00,434070.0,382.82,108.24,3.3,15.72,4.41,6.97,0
2019-01-16 14:10:00+00:00,43970.0,19.03,46.54,0.7,7.27,4.43,7.03,0
2019-01-16 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.5,6.9,0
2019-01-16 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.78,7.03,0
2019-01-16 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.2,6.97,0
2019-01-16 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.46,6.76,0
2019-01-16 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.48,6.62,0
2019-01-16 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.37,6.34,0
2019-01-16 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.3,6.28,0
2019-01-16 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.26,6.07,0
2019-01-16 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.16,5.72,0
2019-01-17 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.1,5.31,0
2019-01-17 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.97,4.76,0
2019-01-17 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.86,4.28,0
2019-01-17 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.74,3.93,0
2019-01-17 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.7,3.52,0
2019-01-17 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.66,3.24,0
2019-01-17 06:10:00+00:00,151940.0,137.01,55.99,1.0,6.34,4.41,3.03,0
2019-01-17 07:10:00+00:00,384830.0,333.6,111.06,3.01,14.98,5.49,3.52,0
2019-01-17 08:10:00+00:00,564450.0,519.28,132.27,4.8,21.89,6.89,4.0,0
2019-01-17 09:10:00+00:00,666810.0,632.18,143.9,5.95,26.49,7.75,4.34,0
2019-01-17 10:10:00+00:00,698850.0,664.93,151.42,6.35,28.23,8.32,4.62,0
2019-01-17 11:10:00+00:00,663550.0,622.54,151.07,5.98,26.87,8.68,4.69,0
2019-01-17 12:10:00+00:00,562000.0,512.4,140.14,4.88,22.59,8.87,4.48,0
2019-01-17 13:10:00+00:00,413320.0,373.08,109.49,3.28,15.92,8.88,4.07,0
2019-01-17 14:10:00+00:00,119330.0,93.19,62.71,1.05,7.47,8.57,3.45,0
2019-01-17 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.9,3.31,0
2019-01-17 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.4,3.45,0
2019-01-17 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,3.59,0
2019-01-17 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.93,3.72,0
2019-01-17 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.88,4.0,0
2019-01-17 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.9,4.14,0
2019-01-17 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.91,4.07,0
2019-01-17 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.7,3.86,0
2019-01-17 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.55,3.86,0
2019-01-18 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.25,3.86,0
2019-01-18 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.03,3.86,0
2019-01-18 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.8,3.79,0
2019-01-18 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.55,3.66,0
2019-01-18 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.36,3.66,0
2019-01-18 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.19,3.66,0
2019-01-18 06:10:00+00:00,155880.0,141.68,56.3,1.03,6.44,5.2,3.66,0
2019-01-18 07:10:00+00:00,385630.0,337.84,109.56,3.04,15.1,6.32,3.45,0
2019-01-18 08:10:00+00:00,567370.0,530.08,129.74,4.86,22.04,7.87,3.66,0
2019-01-18 09:10:00+00:00,682990.0,671.22,132.91,6.14,26.67,9.03,3.93,0
2019-01-18 10:10:00+00:00,689310.0,660.27,154.87,6.38,28.43,9.86,4.0,0
2019-01-18 11:10:00+00:00,668210.0,644.99,144.94,6.1,27.08,10.37,4.07,0
2019-01-18 12:10:00+00:00,559110.0,517.05,139.9,4.93,22.81,10.69,4.0,0
2019-01-18 13:10:00+00:00,417560.0,382.68,109.76,3.36,16.13,10.76,3.79,0
2019-01-18 14:10:00+00:00,126420.0,100.41,64.77,1.1,7.67,10.48,3.93,0
2019-01-18 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.79,4.07,0
2019-01-18 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.3,4.28,0
2019-01-18 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.08,4.55,0
2019-01-18 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.94,4.76,0
2019-01-18 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.19,5.03,0
2019-01-18 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.04,5.1,0
2019-01-18 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.06,5.1,0
2019-01-18 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.17,5.17,0
2019-01-18 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.2,5.38,0
2019-01-19 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.32,5.52,0
2019-01-19 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.51,5.59,0
2019-01-19 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.52,5.52,0
2019-01-19 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.57,5.24,0
2019-01-19 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.36,4.97,0
2019-01-19 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.19,4.69,0
2019-01-19 06:10:00+00:00,45980.0,26.56,43.34,0.66,6.55,9.18,4.48,0
2019-01-19 07:10:00+00:00,368710.0,320.14,112.81,3.0,15.23,9.07,3.66,0
2019-01-19 08:10:00+00:00,330060.0,192.96,194.78,3.64,22.2,9.88,3.38,0
2019-01-19 09:10:00+00:00,598420.0,532.37,176.59,5.65,26.85,10.72,3.31,0
2019-01-19 10:10:00+00:00,575430.0,470.31,214.87,5.75,28.64,11.25,2.9,0
2019-01-19 11:10:00+00:00,629270.0,605.85,154.26,5.95,27.3,11.24,2.07,0
2019-01-19 12:10:00+00:00,380890.0,257.01,198.42,4.05,23.03,10.81,1.03,0
2019-01-19 13:10:00+00:00,392420.0,358.15,113.79,3.3,16.35,10.53,0.9,0
2019-01-19 14:10:00+00:00,75810.0,47.7,57.81,0.91,7.88,10.03,2.14,0
2019-01-19 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.07,2.62,0
2019-01-19 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.23,2.55,0
2019-01-19 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.7,2.55,0
2019-01-19 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.47,2.48,0
2019-01-19 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.08,2.9,0
2019-01-19 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.99,2.83,0
2019-01-19 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.94,2.76,0
2019-01-19 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.9,2.76,0
2019-01-19 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.84,2.55,0
2019-01-20 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.53,2.41,0
2019-01-20 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.24,2.14,0
2019-01-20 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.05,1.86,0
2019-01-20 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.71,1.66,0
2019-01-20 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.4,1.66,0
2019-01-20 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.26,2.0,0
2019-01-20 06:10:00+00:00,47010.0,26.14,44.2,0.67,6.66,6.07,2.41,0
2019-01-20 07:10:00+00:00,187510.0,97.27,129.13,2.18,15.36,7.4,2.83,0
2019-01-20 08:10:00+00:00,510210.0,444.64,153.47,4.61,22.36,8.95,2.83,0
2019-01-20 09:10:00+00:00,591220.0,522.68,180.49,5.65,27.05,10.14,2.55,0
2019-01-20 10:10:00+00:00,638350.0,594.1,175.07,6.18,28.85,11.0,2.28,0
2019-01-20 11:10:00+00:00,393460.0,227.88,240.16,4.57,27.52,11.49,2.07,0
2019-01-20 12:10:00+00:00,215310.0,75.14,186.64,3.01,23.25,11.56,2.14,0
2019-01-20 13:10:00+00:00,360560.0,302.49,127.59,3.16,16.57,11.32,2.28,0
2019-01-20 14:10:00+00:00,10850.0,0.0,24.25,0.35,8.09,10.73,2.21,0
2019-01-20 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.05,2.34,0
2019-01-20 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.4,2.83,0
2019-01-20 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.11,3.03,0
2019-01-20 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.86,3.1,0
2019-01-20 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.1,3.45,0
2019-01-20 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.8,3.45,0
2019-01-20 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.59,3.38,0
2019-01-20 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.53,3.24,0
2019-01-20 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.2,3.17,0
2019-01-21 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.87,3.1,0
2019-01-21 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.42,2.9,0
2019-01-21 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.02,2.62,0
2019-01-21 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.62,2.48,0
2019-01-21 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.03,2.34,0
2019-01-21 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.83,1.79,0
2019-01-21 06:10:00+00:00,55130.0,32.13,48.44,0.74,6.78,7.21,1.17,0
2019-01-21 07:10:00+00:00,105430.0,27.88,108.6,1.66,15.51,8.23,0.69,0
2019-01-21 08:10:00+00:00,161980.0,35.9,163.98,2.52,22.53,9.0,1.52,0
2019-01-21 09:10:00+00:00,271030.0,96.86,224.16,3.68,27.24,9.29,2.9,0
2019-01-21 10:10:00+00:00,90210.0,0.0,119.37,1.71,29.07,9.37,3.86,0
2019-01-21 11:10:00+00:00,47390.0,0.0,69.94,1.0,27.75,8.95,4.76,0
2019-01-21 12:10:00+00:00,56380.0,0.0,80.2,1.15,23.48,8.29,5.59,0
2019-01-21 13:10:00+00:00,20120.0,0.0,36.37,0.52,16.79,7.45,5.72,0
2019-01-21 14:10:00+00:00,6030.0,0.0,16.79,0.24,8.3,6.79,5.66,0
2019-01-21 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.14,5.52,0
2019-01-21 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.76,5.66,0
2019-01-21 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.58,5.72,0
2019-01-21 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.5,5.66,0
2019-01-21 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.11,6.28,0
2019-01-21 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.05,6.34,0
2019-01-21 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.0,6.28,0
2019-01-21 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.97,6.07,0
2019-01-21 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.92,5.93,0
2019-01-22 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.89,5.93,0
2019-01-22 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.92,5.86,0
2019-01-22 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.92,5.79,0
2019-01-22 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,4.97,5.86,0
2019-01-22 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.05,5.93,0
2019-01-22 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.14,5.86,0
2019-01-22 06:10:00+00:00,28840.0,9.47,37.99,0.56,6.9,5.18,5.66,0
2019-01-22 07:10:00+00:00,137880.0,48.94,120.41,1.9,15.65,5.64,6.14,0
2019-01-22 08:10:00+00:00,202370.0,60.13,179.11,2.84,22.71,6.11,6.07,0
2019-01-22 09:10:00+00:00,349620.0,162.44,238.14,4.21,27.45,6.67,6.0,0
2019-01-22 10:10:00+00:00,460650.0,272.34,254.78,5.06,29.29,7.2,5.45,0
2019-01-22 11:10:00+00:00,488010.0,323.32,237.63,5.1,27.98,7.63,4.83,0
2019-01-22 12:10:00+00:00,286060.0,131.76,202.94,3.51,23.71,8.27,4.07,0
2019-01-22 13:10:00+00:00,161810.0,63.97,134.44,2.17,17.01,8.53,3.31,0
2019-01-22 14:10:00+00:00,43630.0,14.04,51.96,0.78,8.51,8.51,2.97,0
2019-01-22 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.92,3.03,0
2019-01-22 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.09,2.97,0
2019-01-22 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.58,3.03,0
2019-01-22 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.18,3.17,0
2019-01-22 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.08,2.76,0
2019-01-22 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.73,2.69,0
2019-01-22 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.59,2.76,0
2019-01-22 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.52,2.97,0
2019-01-22 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.58,3.03,0
2019-01-23 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,5.97,3.24,0
2019-01-23 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.27,3.66,0
2019-01-23 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.78,4.0,0
2019-01-23 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.16,4.41,0
2019-01-23 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.5,4.76,0
2019-01-23 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.7,4.97,0
2019-01-23 06:10:00+00:00,1680.0,0.0,9.33,0.13,7.03,7.81,5.1,0
2019-01-23 07:10:00+00:00,68290.0,6.33,87.67,1.29,15.81,8.61,4.62,0
2019-01-23 08:10:00+00:00,136440.0,18.68,152.28,2.28,22.89,9.74,4.48,0
2019-01-23 09:10:00+00:00,198250.0,39.08,201.66,3.09,27.66,11.02,4.62,0
2019-01-23 10:10:00+00:00,76190.0,0.0,104.45,1.5,29.52,11.95,4.83,0
2019-01-23 11:10:00+00:00,60020.0,0.0,85.8,1.23,28.22,12.33,5.17,0
2019-01-23 12:10:00+00:00,53690.0,0.0,78.34,1.13,23.95,12.39,6.07,0
2019-01-23 13:10:00+00:00,54570.0,0.0,79.27,1.14,17.24,12.11,6.48,0
2019-01-23 14:10:00+00:00,31890.0,5.51,46.58,0.68,8.73,11.6,5.79,0
2019-01-23 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.01,4.69,0
2019-01-23 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.38,3.24,0
2019-01-23 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.88,2.07,0
2019-01-23 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.52,2.55,0
2019-01-23 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.89,1.86,0
2019-01-23 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.6,2.34,0
2019-01-23 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.41,3.45,0
2019-01-23 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.72,4.48,0
2019-01-23 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.83,4.97,0
2019-01-24 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.94,4.9,0
2019-01-24 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.9,4.62,0
2019-01-24 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.0,4.76,0
2019-01-24 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.26,5.1,0
2019-01-24 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.58,5.45,0
2019-01-24 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.72,5.86,0
2019-01-24 06:10:00+00:00,8980.0,0.0,21.45,0.31,7.17,9.92,6.14,0
2019-01-24 07:10:00+00:00,49470.0,0.0,72.74,1.05,15.97,10.3,5.93,0
2019-01-24 08:10:00+00:00,59630.0,0.0,84.86,1.22,23.08,11.04,6.0,0
2019-01-24 09:10:00+00:00,51460.0,0.0,75.54,1.09,27.87,11.79,5.66,0
2019-01-24 10:10:00+00:00,58420.0,0.0,83.93,1.21,29.76,12.36,5.24,0
2019-01-24 11:10:00+00:00,101240.0,0.0,133.36,1.92,28.47,12.44,4.9,0
2019-01-24 12:10:00+00:00,44960.0,0.0,68.08,0.98,24.19,12.61,4.07,0
2019-01-24 13:10:00+00:00,20300.0,0.0,37.3,0.54,17.48,12.32,3.59,0
2019-01-24 14:10:00+00:00,7640.0,0.0,19.58,0.28,8.95,11.96,3.79,0
2019-01-24 15:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.55,4.34,0
2019-01-24 16:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.18,4.34,0
2019-01-24 17:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.81,3.86,0
2019-01-24 18:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.17,3.31,0
2019-01-24 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.19,2.97,0
2019-01-24 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.69,2.62,0
2019-01-24 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.49,3.03,0
2019-01-24 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.56,3.38,0
2019-01-24 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.63,3.38,0
2019-01-25 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.46,3.52,0
2019-01-25 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.39,3.45,0
2019-01-25 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.96,3.17,0
2019-01-25 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.54,3.03,0
2019-01-25 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.12,3.24,0
2019-01-25 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,6.87,3.72,0
2019-01-25 06:10:00+00:00,157340.0,140.72,60.05,1.17,7.31,7.24,4.14,0
2019-01-25 07:10:00+00:00,142170.0,51.9,124.59,1.98,16.14,8.53,4.48,0
2019-01-25 08:10:00+00:00,498470.0,409.8,170.93,4.69,23.28,10.23,4.62,0
2019-01-25 09:10:00+00:00,147180.0,10.55,174.1,2.56,28.09,11.64,4.34,0
2019-01-25 10:10:00+00:00,216490.0,43.29,220.03,3.39,30.0,12.63,4.14,0
2019-01-25 11:10:00+00:00,104060.0,0.0,137.09,1.97,28.72,13.06,3.86,0
